year,month,day,dayofyear,weekofyear,dayofweek,quarter,battery,damage,narcotics,theft,other,Latitude,Longitude
2012.0,7.0,23.0,205.0,30.0,0.0,3.0,0,0,1,0,0,41.794886668000004,-87.674330165
2003.0,3.0,6.0,65.0,10.0,3.0,1.0,0,0,1,0,0,41.718959882,-87.663392504
2002.0,10.0,24.0,297.0,43.0,3.0,4.0,0,0,0,1,0,41.910421606999996,-87.68086553200001
2014.0,8.0,4.0,216.0,32.0,0.0,3.0,1,0,0,0,0,41.718044614,-87.594657716
2005.0,5.0,29.0,149.0,21.0,6.0,2.0,1,0,0,0,0,41.747435249,-87.691335334
2004.0,6.0,30.0,182.0,27.0,2.0,2.0,0,1,0,0,0,41.795094573,-87.654888031
2013.0,5.0,28.0,148.0,22.0,1.0,2.0,0,0,0,1,0,41.929273508,-87.64452704899998
2007.0,5.0,2.0,122.0,18.0,2.0,2.0,1,0,0,0,0,41.783498306,-87.609647494
2003.0,3.0,27.0,86.0,13.0,3.0,1.0,1,0,0,0,0,41.994703388000005,-87.70075310200001
2008.0,6.0,23.0,175.0,26.0,0.0,2.0,0,0,1,0,0,41.919318174000004,-87.76885993100002
2018.0,2.0,24.0,55.0,8.0,5.0,1.0,0,0,0,1,0,41.716936965,-87.644304762
2013.0,8.0,10.0,222.0,32.0,5.0,3.0,0,0,0,1,0,41.697067127,-87.65058792
2001.0,9.0,2.0,245.0,35.0,6.0,3.0,1,0,0,0,0,41.831061345,-87.630742415
2008.0,3.0,3.0,63.0,10.0,0.0,1.0,0,0,1,0,0,41.727872616999996,-87.551207132
2019.0,4.0,6.0,96.0,14.0,5.0,2.0,0,0,0,1,0,41.732599207,-87.58555529200001
2014.0,9.0,20.0,263.0,38.0,5.0,3.0,0,0,0,1,0,41.844215915,-87.72731871100002
2002.0,5.0,5.0,125.0,18.0,6.0,2.0,0,0,0,0,1,41.812390862,-87.62830537399998
2017.0,7.0,29.0,210.0,30.0,5.0,3.0,0,0,0,1,0,41.996405188000004,-87.66876772799999
2004.0,5.0,2.0,123.0,18.0,6.0,2.0,0,0,0,1,0,42.018146489,-87.669564451
2014.0,5.0,4.0,124.0,18.0,6.0,2.0,0,1,0,0,0,41.831177848,-87.650977278
2009.0,10.0,21.0,294.0,43.0,2.0,4.0,1,0,0,0,0,41.90332046,-87.669061664
2010.0,10.0,11.0,284.0,41.0,0.0,4.0,0,0,0,0,1,41.942585514,-87.78623554200001
2003.0,3.0,6.0,65.0,10.0,3.0,1.0,1,0,0,0,0,41.699894412,-87.62173952
2007.0,12.0,3.0,337.0,49.0,0.0,4.0,0,0,0,1,0,41.92975312,-87.643051915
2003.0,10.0,19.0,292.0,42.0,6.0,4.0,0,0,0,1,0,41.925141071,-87.69987532799999
2003.0,12.0,3.0,337.0,49.0,2.0,4.0,0,1,0,0,0,41.917458703,-87.72657114399998
2017.0,1.0,1.0,1.0,52.0,6.0,1.0,0,0,0,0,1,41.796657752,-87.65007835600002
2004.0,7.0,23.0,205.0,30.0,4.0,3.0,0,0,1,0,0,41.865193084,-87.659834176
2012.0,2.0,3.0,34.0,5.0,4.0,1.0,1,0,0,0,0,42.019504078000004,-87.666116797
2004.0,5.0,15.0,136.0,20.0,5.0,2.0,0,0,0,0,1,41.782400074,-87.716318611
2002.0,12.0,29.0,363.0,52.0,6.0,4.0,0,0,0,0,1,41.760622311,-87.582766974
2004.0,10.0,7.0,281.0,41.0,3.0,4.0,0,0,1,0,0,41.679310052,-87.62990628200001
2014.0,7.0,6.0,187.0,27.0,6.0,3.0,0,0,0,0,1,41.706397485,-87.555931666
2008.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,42.007861864,-87.668714726
2008.0,6.0,4.0,156.0,23.0,2.0,2.0,1,0,0,0,0,41.737094305,-87.57299817799999
2013.0,7.0,7.0,188.0,27.0,6.0,3.0,0,0,0,1,0,42.011512091,-87.668794476
2011.0,11.0,3.0,307.0,44.0,3.0,4.0,0,1,0,0,0,41.89661021,-87.677072312
2013.0,10.0,14.0,287.0,42.0,0.0,4.0,0,0,0,1,0,41.884095288000005,-87.67542666899998
2012.0,1.0,30.0,30.0,5.0,0.0,1.0,0,0,1,0,0,41.903200117,-87.751582559
2004.0,11.0,26.0,331.0,48.0,4.0,4.0,0,0,1,0,0,41.906370059000004,-87.75219298799999
2009.0,2.0,2.0,33.0,6.0,0.0,1.0,0,0,0,1,0,41.910003391,-87.771484281
2007.0,2.0,23.0,54.0,8.0,4.0,1.0,1,0,0,0,0,41.990013144,-87.738665051
2003.0,2.0,11.0,42.0,7.0,1.0,1.0,0,0,1,0,0,41.718079902,-87.569826895
2003.0,10.0,23.0,296.0,43.0,3.0,4.0,0,0,1,0,0,41.79496726,-87.662179819
2006.0,10.0,18.0,291.0,42.0,2.0,4.0,0,1,0,0,0,41.837943107,-87.653863174
2002.0,12.0,18.0,352.0,51.0,2.0,4.0,0,0,1,0,0,41.79054357,-87.780130326
2018.0,8.0,11.0,223.0,32.0,5.0,3.0,0,1,0,0,0,41.873760261,-87.699795456
2009.0,8.0,11.0,223.0,33.0,1.0,3.0,1,0,0,0,0,41.700525466,-87.62571665700001
2001.0,6.0,11.0,162.0,24.0,0.0,2.0,0,0,0,1,0,41.88324028,-87.76676123600002
2013.0,9.0,27.0,270.0,39.0,4.0,3.0,0,1,0,0,0,41.881226314,-87.682433196
2011.0,8.0,17.0,229.0,33.0,2.0,3.0,1,0,0,0,0,41.792342253,-87.624025622
2012.0,9.0,1.0,245.0,35.0,5.0,3.0,0,0,1,0,0,41.96074753,-87.63599645299999
2002.0,10.0,29.0,302.0,44.0,1.0,4.0,1,0,0,0,0,42.00349475,-87.66427158200001
2007.0,1.0,24.0,24.0,4.0,2.0,1.0,1,0,0,0,0,41.777423832,-87.648368783
2011.0,7.0,19.0,200.0,29.0,1.0,3.0,1,0,0,0,0,41.837974206,-87.651701404
2018.0,4.0,22.0,112.0,16.0,6.0,2.0,0,0,0,0,1,41.830611847,-87.623247369
2010.0,5.0,1.0,121.0,17.0,5.0,2.0,1,0,0,0,0,41.767885795,-87.58561119
2018.0,6.0,18.0,169.0,25.0,0.0,2.0,0,0,0,1,0,41.721771424,-87.62117951399998
2016.0,3.0,17.0,77.0,11.0,3.0,1.0,0,0,0,1,0,41.881951231,-87.63306051200001
2014.0,1.0,15.0,15.0,3.0,2.0,1.0,0,0,0,0,1,41.871836549,-87.709320279
2013.0,6.0,27.0,178.0,26.0,3.0,2.0,0,0,1,0,0,41.872957286,-87.754052551
2002.0,5.0,21.0,141.0,21.0,1.0,2.0,1,0,0,0,0,41.813883788000005,-87.745333671
2001.0,3.0,6.0,65.0,10.0,1.0,1.0,1,0,0,0,0,41.922609575,-87.71219167299999
2014.0,3.0,13.0,72.0,11.0,3.0,1.0,1,0,0,0,0,41.88361118,-87.707130873
2004.0,7.0,30.0,212.0,31.0,4.0,3.0,0,0,1,0,0,41.970946126,-87.72810469
2008.0,12.0,19.0,354.0,51.0,4.0,4.0,0,0,1,0,0,41.773256456,-87.594105219
2010.0,8.0,1.0,213.0,30.0,6.0,3.0,0,0,0,1,0,41.92329649,-87.68068293
2006.0,5.0,15.0,135.0,20.0,0.0,2.0,0,1,0,0,0,41.711225055999996,-87.633697019
2004.0,1.0,3.0,3.0,1.0,5.0,1.0,0,0,1,0,0,41.893775893000004,-87.76352414700001
2007.0,11.0,30.0,334.0,48.0,4.0,4.0,1,0,0,0,0,41.896820949,-87.746960986
2014.0,10.0,12.0,285.0,41.0,6.0,4.0,1,0,0,0,0,41.903249515,-87.67341539899998
2004.0,9.0,26.0,270.0,39.0,6.0,3.0,0,0,0,1,0,41.691560396,-87.641144965
2008.0,3.0,22.0,82.0,12.0,5.0,1.0,0,1,0,0,0,41.752506956,-87.576004685
2010.0,3.0,5.0,64.0,9.0,4.0,1.0,0,0,1,0,0,41.894272184,-87.71262058
2007.0,2.0,22.0,53.0,8.0,3.0,1.0,1,0,0,0,0,41.880996118,-87.735490686
2008.0,3.0,26.0,86.0,13.0,2.0,1.0,1,0,0,0,0,41.769684455,-87.65059560600002
2006.0,9.0,27.0,270.0,39.0,2.0,3.0,0,0,0,1,0,41.879150677,-87.626110555
2004.0,5.0,15.0,136.0,20.0,5.0,2.0,0,0,1,0,0,41.881043261,-87.69975289700001
2001.0,10.0,4.0,277.0,40.0,3.0,4.0,0,0,0,1,0,41.833041697,-87.614612112
2007.0,8.0,5.0,217.0,31.0,6.0,3.0,0,0,0,1,0,41.686656783000004,-87.608291882
2006.0,6.0,22.0,173.0,25.0,3.0,2.0,0,0,0,0,1,41.729283399,-87.551237645
2009.0,1.0,17.0,17.0,3.0,5.0,1.0,1,0,0,0,0,41.739889620999996,-87.576984702
2002.0,6.0,15.0,166.0,24.0,5.0,2.0,1,0,0,0,0,41.926126692,-87.649712868
2001.0,1.0,15.0,15.0,3.0,0.0,1.0,0,1,0,0,0,41.960147009,-87.71663635700001
2009.0,1.0,14.0,14.0,3.0,2.0,1.0,0,0,0,0,1,41.910464436,-87.732460415
2003.0,4.0,26.0,116.0,17.0,5.0,2.0,0,0,1,0,0,41.911761193000004,-87.755744522
2003.0,4.0,16.0,106.0,16.0,2.0,2.0,0,1,0,0,0,41.949652236,-87.79736513600002
2014.0,11.0,17.0,321.0,47.0,0.0,4.0,0,0,0,1,0,41.754592961,-87.74152853700001
2011.0,10.0,21.0,294.0,42.0,4.0,4.0,1,0,0,0,0,41.852880893000005,-87.63568279100002
2009.0,12.0,26.0,360.0,52.0,5.0,4.0,0,0,0,1,0,41.777596767,-87.615561486
2011.0,5.0,11.0,131.0,19.0,2.0,2.0,0,0,0,1,0,41.800863342,-87.66476627600002
2013.0,12.0,22.0,356.0,51.0,6.0,4.0,0,0,0,0,1,41.946655546,-87.70332727
2010.0,10.0,17.0,290.0,41.0,6.0,4.0,0,0,0,1,0,41.951780377,-87.654464178
2011.0,5.0,24.0,144.0,21.0,1.0,2.0,0,0,0,1,0,41.941763745,-87.652567225
2008.0,1.0,24.0,24.0,4.0,3.0,1.0,0,0,0,1,0,41.873437597,-87.726433247
2012.0,1.0,30.0,30.0,5.0,0.0,1.0,0,0,0,1,0,41.963008684,-87.654760481
2003.0,5.0,18.0,138.0,20.0,6.0,2.0,0,0,0,1,0,41.768465576,-87.671631411
2015.0,10.0,13.0,286.0,42.0,1.0,4.0,0,0,0,0,1,41.88058568,-87.640023065
2004.0,4.0,23.0,114.0,17.0,4.0,2.0,1,0,0,0,0,41.774921124,-87.588832615
2014.0,4.0,12.0,102.0,15.0,5.0,2.0,1,0,0,0,0,41.712912735,-87.56699829799999
2007.0,8.0,7.0,219.0,32.0,1.0,3.0,0,0,1,0,0,41.876072773000004,-87.733880561
2005.0,4.0,10.0,100.0,14.0,6.0,2.0,0,0,0,1,0,41.751080404,-87.617165273
2004.0,7.0,19.0,201.0,30.0,0.0,3.0,1,0,0,0,0,41.814346004,-87.618291407
2005.0,2.0,8.0,39.0,6.0,1.0,1.0,0,0,0,1,0,41.771334885,-87.685865865
2014.0,2.0,3.0,34.0,6.0,0.0,1.0,0,0,0,1,0,41.969142924,-87.72805557
2013.0,3.0,24.0,83.0,12.0,6.0,1.0,0,1,0,0,0,41.892611984,-87.748174784
2016.0,6.0,10.0,162.0,23.0,4.0,2.0,0,0,0,1,0,41.769925563,-87.637267875
2014.0,3.0,24.0,83.0,13.0,0.0,1.0,1,0,0,0,0,41.814665041,-87.70174647399998
2017.0,9.0,16.0,259.0,37.0,5.0,3.0,0,0,0,1,0,41.731372169000004,-87.551289243
2006.0,5.0,26.0,146.0,21.0,4.0,2.0,0,0,0,1,0,41.88171846,-87.62776042600002
2013.0,3.0,18.0,77.0,12.0,0.0,1.0,0,0,0,1,0,41.854845831,-87.630739105
2012.0,11.0,9.0,314.0,45.0,4.0,4.0,1,0,0,0,0,41.897230664,-87.721862775
2003.0,7.0,21.0,202.0,30.0,0.0,3.0,0,0,0,1,0,41.905844191999996,-87.72639826700001
2007.0,6.0,12.0,163.0,24.0,1.0,2.0,1,0,0,0,0,41.900505589,-87.69928504399998
2004.0,12.0,15.0,350.0,51.0,2.0,4.0,0,1,0,0,0,41.776260208000004,-87.692103796
2012.0,6.0,1.0,153.0,22.0,4.0,2.0,0,0,0,1,0,41.772449111,-87.64618548799999
2012.0,12.0,20.0,355.0,51.0,3.0,4.0,0,1,0,0,0,42.018847677,-87.811740288
2005.0,8.0,26.0,238.0,34.0,4.0,3.0,0,1,0,0,0,41.759381635,-87.55956245
2008.0,3.0,26.0,86.0,13.0,2.0,1.0,0,0,1,0,0,41.893111892,-87.751505162
2013.0,7.0,24.0,205.0,30.0,2.0,3.0,0,0,0,0,1,41.888993854,-87.62693483299999
2012.0,6.0,30.0,182.0,26.0,5.0,2.0,1,0,0,0,0,41.761641716999996,-87.596958214
2004.0,9.0,11.0,255.0,37.0,5.0,3.0,0,0,0,1,0,41.846763791,-87.64980605
2012.0,6.0,9.0,161.0,23.0,5.0,2.0,0,0,0,0,1,41.747300318,-87.698662043
2005.0,9.0,22.0,265.0,38.0,3.0,3.0,0,1,0,0,0,41.945989465,-87.757836019
2009.0,9.0,5.0,248.0,36.0,5.0,3.0,0,0,1,0,0,41.804103811,-87.660914464
2012.0,10.0,12.0,286.0,41.0,4.0,4.0,0,0,1,0,0,41.865694933,-87.719509038
2002.0,7.0,5.0,186.0,27.0,4.0,3.0,1,0,0,0,0,41.961401695,-87.682926772
2007.0,7.0,26.0,207.0,30.0,3.0,3.0,0,0,0,1,0,41.90404246,-87.757544299
2010.0,12.0,22.0,356.0,51.0,2.0,4.0,0,0,0,1,0,41.953436358000005,-87.746273229
2001.0,6.0,15.0,166.0,24.0,4.0,2.0,1,0,0,0,0,41.853365290999996,-87.694406496
2010.0,4.0,8.0,98.0,14.0,3.0,2.0,0,0,1,0,0,41.758091680999996,-87.633576711
2017.0,4.0,5.0,95.0,14.0,2.0,2.0,0,0,0,1,0,41.886604883000004,-87.661441889
2010.0,4.0,27.0,117.0,17.0,1.0,2.0,0,1,0,0,0,41.912431208,-87.66951829700001
2001.0,9.0,1.0,244.0,35.0,5.0,3.0,0,0,0,0,1,41.912709593,-87.71648700799999
2002.0,4.0,6.0,96.0,14.0,5.0,2.0,0,0,0,1,0,41.983644637,-87.658877802
2005.0,6.0,28.0,179.0,26.0,1.0,2.0,0,0,0,1,0,41.924943336999995,-87.72678318
2005.0,3.0,31.0,90.0,13.0,3.0,1.0,0,1,0,0,0,41.768914736,-87.639837489
2013.0,5.0,29.0,149.0,22.0,2.0,2.0,0,0,1,0,0,41.903637300999996,-87.72267592899998
2003.0,9.0,6.0,249.0,36.0,5.0,3.0,0,0,0,1,0,41.933716818,-87.644596847
2017.0,1.0,12.0,12.0,2.0,3.0,1.0,0,0,0,1,0,41.904370109,-87.631460067
2009.0,10.0,29.0,302.0,44.0,3.0,4.0,0,0,0,1,0,41.865397377,-87.64066077700001
2015.0,5.0,25.0,145.0,22.0,0.0,2.0,1,0,0,0,0,41.8891816,-87.63294482299999
2015.0,1.0,24.0,24.0,4.0,5.0,1.0,1,0,0,0,0,41.897617606,-87.76791975799999
2017.0,1.0,20.0,20.0,3.0,4.0,1.0,0,0,0,1,0,41.912835795,-87.63773063
2001.0,6.0,14.0,165.0,24.0,3.0,2.0,0,0,0,1,0,41.894902384,-87.620746945
2018.0,6.0,24.0,175.0,25.0,6.0,2.0,1,0,0,0,0,41.87725848,-87.71222711200001
2001.0,8.0,31.0,243.0,35.0,4.0,3.0,0,0,1,0,0,41.901222485,-87.71909542600002
2002.0,7.0,24.0,205.0,30.0,2.0,3.0,0,1,0,0,0,41.913832179,-87.63867505700001
2002.0,3.0,23.0,82.0,12.0,5.0,1.0,0,0,0,1,0,41.844244706,-87.694647718
2018.0,2.0,6.0,37.0,6.0,1.0,1.0,1,0,0,0,0,41.705397079,-87.620016241
2001.0,10.0,25.0,298.0,43.0,3.0,4.0,0,1,0,0,0,41.689942248,-87.53784557200001
2017.0,2.0,6.0,37.0,6.0,0.0,1.0,0,0,1,0,0,41.870827270999996,-87.716544717
2002.0,5.0,17.0,137.0,20.0,4.0,2.0,0,0,1,0,0,41.980818416,-87.66126882200001
2004.0,3.0,4.0,64.0,10.0,3.0,1.0,1,0,0,0,0,41.918646521999996,-87.64613311
2013.0,4.0,10.0,100.0,15.0,2.0,2.0,0,0,0,1,0,41.762593126,-87.64920096799999
2011.0,3.0,24.0,83.0,12.0,3.0,1.0,0,1,0,0,0,41.729576621999996,-87.63736292200001
2005.0,2.0,7.0,38.0,6.0,0.0,1.0,0,0,1,0,0,41.699864065999996,-87.623933281
2019.0,5.0,15.0,135.0,20.0,2.0,2.0,1,0,0,0,0,41.785187197,-87.608524835
2005.0,5.0,7.0,127.0,18.0,5.0,2.0,0,1,0,0,0,41.761598305999996,-87.70518106899998
2010.0,4.0,8.0,98.0,14.0,3.0,2.0,1,0,0,0,0,41.909613069,-87.74720028700001
2019.0,4.0,7.0,97.0,14.0,6.0,2.0,0,1,0,0,0,41.777197835,-87.69985217
2006.0,10.0,10.0,283.0,41.0,1.0,4.0,0,1,0,0,0,41.735474209,-87.62257796
2011.0,1.0,4.0,4.0,1.0,1.0,1.0,1,0,0,0,0,41.875037344,-87.74378942700001
2014.0,2.0,3.0,34.0,6.0,0.0,1.0,0,0,1,0,0,41.757482307,-87.63716778700001
2014.0,11.0,8.0,312.0,45.0,5.0,4.0,0,0,0,1,0,41.912733990999996,-87.662123151
2012.0,1.0,24.0,24.0,4.0,1.0,1.0,0,0,1,0,0,41.894880861,-87.761674181
2013.0,10.0,19.0,292.0,42.0,5.0,4.0,0,0,0,1,0,41.90215894,-87.764507548
2017.0,5.0,15.0,135.0,20.0,0.0,2.0,1,0,0,0,0,41.902563274,-87.71734506700001
2010.0,4.0,27.0,117.0,17.0,1.0,2.0,0,0,0,1,0,41.896312833,-87.624279399
2008.0,3.0,1.0,61.0,9.0,5.0,1.0,0,0,0,0,1,41.991157252,-87.700637398
2005.0,2.0,21.0,52.0,8.0,0.0,1.0,0,0,0,1,0,41.88652124,-87.617178654
2010.0,7.0,11.0,192.0,27.0,6.0,3.0,0,0,1,0,0,41.677952679,-87.62918528899998
2007.0,3.0,23.0,82.0,12.0,4.0,1.0,0,0,0,1,0,41.949344232,-87.667709146
2006.0,10.0,9.0,282.0,41.0,0.0,4.0,0,1,0,0,0,41.675867571,-87.622593578
2017.0,12.0,15.0,349.0,50.0,4.0,4.0,0,0,0,0,1,41.804295353,-87.66363760600002
2007.0,6.0,25.0,176.0,26.0,0.0,2.0,0,0,0,0,1,41.91221172,-87.76187226200001
2014.0,10.0,14.0,287.0,42.0,1.0,4.0,1,0,0,0,0,41.75098043,-87.590611854
2012.0,5.0,9.0,130.0,19.0,2.0,2.0,0,0,0,0,1,41.688317671,-87.627783544
2015.0,2.0,19.0,50.0,8.0,3.0,1.0,0,1,0,0,0,41.911842262,-87.77773585799999
2002.0,4.0,17.0,107.0,16.0,2.0,2.0,1,0,0,0,0,41.845288247,-87.692805959
2011.0,11.0,11.0,315.0,45.0,4.0,4.0,0,0,0,1,0,41.939338616,-87.65408526799999
2009.0,7.0,13.0,194.0,29.0,0.0,3.0,1,0,0,0,0,41.793056117,-87.67670687399998
2003.0,7.0,22.0,203.0,30.0,1.0,3.0,1,0,0,0,0,41.796875846,-87.68778724799999
2012.0,6.0,11.0,163.0,24.0,0.0,2.0,0,0,1,0,0,41.773315928,-87.588018999
2013.0,6.0,20.0,171.0,25.0,3.0,2.0,1,0,0,0,0,41.886237871999995,-87.615745896
2009.0,11.0,22.0,326.0,47.0,6.0,4.0,0,0,0,1,0,41.87900312,-87.629339891
2008.0,6.0,5.0,157.0,23.0,3.0,2.0,0,0,0,0,1,41.686316773,-87.642189656
2018.0,1.0,12.0,12.0,2.0,4.0,1.0,0,0,0,1,0,41.768243533,-87.68905678899998
2005.0,1.0,24.0,24.0,4.0,0.0,1.0,0,0,0,1,0,41.87912116,-87.62934594
2003.0,7.0,26.0,207.0,30.0,5.0,3.0,0,0,1,0,0,41.775139875,-87.643663823
2011.0,2.0,25.0,56.0,8.0,4.0,1.0,1,0,0,0,0,41.76580038,-87.61008468
2006.0,2.0,5.0,36.0,5.0,6.0,1.0,1,0,0,0,0,41.89856135,-87.758467751
2017.0,7.0,6.0,187.0,27.0,3.0,3.0,1,0,0,0,0,41.956875902,-87.797554615
2013.0,12.0,21.0,355.0,51.0,5.0,4.0,0,1,0,0,0,41.842822010999996,-87.64275397899998
2007.0,1.0,15.0,15.0,3.0,0.0,1.0,0,0,0,1,0,41.778714825,-87.718942349
2011.0,6.0,10.0,161.0,23.0,4.0,2.0,0,1,0,0,0,41.656714854,-87.54836906700001
2006.0,4.0,17.0,107.0,16.0,0.0,2.0,0,0,0,1,0,41.786474107,-87.68958564299999
2015.0,1.0,3.0,3.0,1.0,5.0,1.0,0,0,0,1,0,41.867618773000004,-87.700817999
2007.0,8.0,15.0,227.0,33.0,2.0,3.0,0,0,1,0,0,41.721627204,-87.62448517700001
2012.0,4.0,15.0,106.0,15.0,6.0,2.0,0,0,0,1,0,41.745880174,-87.597226297
2009.0,11.0,14.0,318.0,46.0,5.0,4.0,0,1,0,0,0,41.917217521,-87.72197330200001
2011.0,1.0,16.0,16.0,2.0,6.0,1.0,0,1,0,0,0,41.782541721,-87.649714926
2001.0,8.0,17.0,229.0,33.0,4.0,3.0,0,0,1,0,0,41.884779089,-87.72634061299999
2014.0,3.0,11.0,70.0,11.0,1.0,1.0,0,1,0,0,0,41.875318590999996,-87.721484196
2006.0,8.0,3.0,215.0,31.0,3.0,3.0,0,0,0,1,0,41.786736065,-87.665290751
2007.0,10.0,30.0,303.0,44.0,1.0,4.0,0,0,0,1,0,41.889126004,-87.63734153799999
2006.0,3.0,31.0,90.0,13.0,4.0,1.0,0,0,1,0,0,41.901370187,-87.722605698
2001.0,5.0,8.0,128.0,19.0,1.0,2.0,0,0,0,1,0,41.839701716,-87.661716246
2006.0,3.0,18.0,77.0,11.0,5.0,1.0,1,0,0,0,0,41.880455266,-87.72811110200001
2001.0,7.0,2.0,183.0,27.0,0.0,3.0,0,0,0,1,0,41.931518998,-87.755614083
2003.0,6.0,17.0,168.0,25.0,1.0,2.0,1,0,0,0,0,41.801393179,-87.65916402200001
2012.0,9.0,6.0,250.0,36.0,3.0,3.0,0,0,0,1,0,41.885918715,-87.733799546
2005.0,10.0,4.0,277.0,40.0,1.0,4.0,0,0,0,1,0,41.664667406,-87.555149265
2001.0,12.0,21.0,355.0,51.0,4.0,4.0,0,0,0,1,0,41.703036661999995,-87.636517641
2014.0,10.0,27.0,300.0,44.0,0.0,4.0,0,0,1,0,0,41.759747446999995,-87.576161461
2001.0,5.0,3.0,123.0,18.0,3.0,2.0,1,0,0,0,0,41.86520013,-87.66574112299999
2011.0,8.0,22.0,234.0,34.0,0.0,3.0,0,0,1,0,0,41.77558662,-87.649535828
2009.0,4.0,20.0,110.0,17.0,0.0,2.0,0,0,0,1,0,41.769925563,-87.637267875
2012.0,1.0,10.0,10.0,2.0,1.0,1.0,0,1,0,0,0,41.899535907,-87.678092893
2013.0,7.0,22.0,203.0,30.0,0.0,3.0,0,1,0,0,0,41.697125537,-87.62442840700001
2016.0,5.0,23.0,144.0,21.0,0.0,2.0,0,0,0,1,0,41.778450015,-87.74062365
2002.0,1.0,27.0,27.0,4.0,6.0,1.0,1,0,0,0,0,41.904370109,-87.631460067
2014.0,3.0,17.0,76.0,12.0,0.0,1.0,0,0,1,0,0,41.79511662,-87.66097174
2008.0,9.0,12.0,256.0,37.0,4.0,3.0,0,0,0,1,0,41.940722269,-87.659771386
2006.0,1.0,6.0,6.0,1.0,4.0,1.0,1,0,0,0,0,41.916404464,-87.68676410299999
2008.0,4.0,14.0,105.0,16.0,0.0,2.0,1,0,0,0,0,41.858681448,-87.667446133
2013.0,2.0,16.0,47.0,7.0,5.0,1.0,0,0,1,0,0,41.965380394,-87.65907415299999
2011.0,8.0,7.0,219.0,31.0,6.0,3.0,0,0,0,0,1,41.888848581,-87.718560258
2006.0,10.0,28.0,301.0,43.0,5.0,4.0,0,0,0,1,0,41.980724480999996,-87.67060055799999
2011.0,8.0,5.0,217.0,31.0,4.0,3.0,1,0,0,0,0,41.789224876999995,-87.691233897
2006.0,2.0,1.0,32.0,5.0,2.0,1.0,0,1,0,0,0,41.702530684,-87.629594665
2011.0,3.0,25.0,84.0,12.0,4.0,1.0,0,0,0,1,0,41.778163336999995,-87.75600264799999
2011.0,6.0,16.0,167.0,24.0,3.0,2.0,0,1,0,0,0,41.833909202,-87.618180115
2007.0,6.0,3.0,154.0,22.0,6.0,2.0,1,0,0,0,0,41.793556773,-87.673562686
2009.0,5.0,31.0,151.0,22.0,6.0,2.0,0,0,1,0,0,41.913106296,-87.71016393299999
2009.0,6.0,10.0,161.0,24.0,2.0,2.0,0,0,0,0,1,41.79694394,-87.65252143
2010.0,7.0,20.0,201.0,29.0,1.0,3.0,0,0,0,1,0,41.802132606,-87.613677631
2007.0,4.0,26.0,116.0,17.0,3.0,2.0,0,0,0,1,0,41.929874233,-87.74408223
2003.0,4.0,16.0,106.0,16.0,2.0,2.0,0,0,0,1,0,41.823156422,-87.706865443
2011.0,3.0,21.0,80.0,12.0,0.0,1.0,0,0,0,1,0,36.619446395,-91.686565684
2005.0,10.0,21.0,294.0,42.0,4.0,4.0,0,0,0,0,1,41.801546754,-87.730750372
2008.0,5.0,14.0,135.0,20.0,2.0,2.0,0,0,1,0,0,41.785606265,-87.703329765
2013.0,1.0,31.0,31.0,5.0,3.0,1.0,0,0,0,0,1,41.881152079,-87.771825229
2002.0,1.0,30.0,30.0,5.0,2.0,1.0,1,0,0,0,0,41.774976816,-87.69572401200001
2009.0,10.0,24.0,297.0,43.0,5.0,4.0,0,0,1,0,0,41.751452878,-87.62456758100002
2005.0,1.0,22.0,22.0,3.0,5.0,1.0,0,0,0,1,0,41.963517399000004,-87.661469059
2002.0,2.0,20.0,51.0,8.0,2.0,1.0,1,0,0,0,0,41.878092570999996,-87.749331743
2008.0,6.0,30.0,182.0,27.0,0.0,2.0,0,1,0,0,0,41.873491462,-87.72158607200001
2005.0,11.0,2.0,306.0,44.0,2.0,4.0,0,0,0,0,1,41.890030255,-87.773620544
2008.0,6.0,21.0,173.0,25.0,5.0,2.0,0,0,1,0,0,41.910142201,-87.761798875
2002.0,2.0,10.0,41.0,6.0,6.0,1.0,0,0,0,1,0,41.925430393,-87.65029722700001
2002.0,7.0,1.0,182.0,27.0,0.0,3.0,0,1,0,0,0,41.885290749,-87.668102679
2009.0,9.0,19.0,262.0,38.0,5.0,3.0,0,0,0,0,1,41.711311794000004,-87.630821044
2019.0,4.0,7.0,97.0,14.0,6.0,2.0,0,0,1,0,0,41.865705811,-87.69631018
2003.0,2.0,14.0,45.0,7.0,4.0,1.0,0,0,1,0,0,41.925480889,-87.709312258
2006.0,7.0,12.0,193.0,28.0,2.0,3.0,0,1,0,0,0,41.77471636,-87.69084338
2004.0,5.0,8.0,129.0,19.0,5.0,2.0,1,0,0,0,0,41.951323971,-87.76772475899998
2004.0,7.0,11.0,193.0,28.0,6.0,3.0,0,0,0,1,0,41.86810273,-87.63921808399998
2001.0,11.0,1.0,305.0,44.0,3.0,4.0,0,0,1,0,0,41.881092605,-87.70523860200001
2016.0,12.0,22.0,357.0,51.0,3.0,4.0,0,0,1,0,0,41.748547253000005,-87.631818764
2006.0,9.0,8.0,251.0,36.0,4.0,3.0,0,0,1,0,0,41.777034396,-87.795952497
2013.0,4.0,12.0,102.0,15.0,4.0,2.0,1,0,0,0,0,41.883211640999995,-87.7383087
2007.0,2.0,12.0,43.0,7.0,0.0,1.0,1,0,0,0,0,41.763294523,-87.609163479
